datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-26 14:00:00,7433.8,7441.6,7414.4,7422.6,1735,145754,IC2606,7259.8,7268.6,7239.0,7245.8,252,64134,IC2609,IC,IC2606,IC2609,-176.80000000000018,-9.553833658594801,-158.80000000000018,-8.581158286113432,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:05:00,7421.8,7448.8,7416.6,7445.6,1288,146081,IC2606,7261.0,7274.6,7242.8,7272.4,326,64198,IC2609,IC,IC2606,IC2609,-173.20000000000073,-9.330387029968028,-155.20000000000073,-8.360716322465581,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:10:00,7437.0,7448.8,7422.0,7423.6,967,146265,IC2606,7272.6,7274.6,7248.6,7249.8,255,64280,IC2609,IC,IC2606,IC2609,-173.80000000000018,-9.390455979711874,-155.80000000000018,-8.417911631985673,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:15:00,7431.8,7437.0,7416.8,7421.4,912,146496,IC2606,7249.8,7262.2,7243.6,7248.0,207,64333,IC2609,IC,IC2606,IC2609,-173.39999999999964,-9.371621183408696,-155.39999999999964,-8.398788534611944,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:20:00,7423.6,7431.0,7410.0,7415.0,1045,146646,IC2606,7251.0,7257.4,7236.4,7244.8,376,64445,IC2609,IC,IC2606,IC2609,-170.19999999999982,-9.206612672560066,-152.19999999999982,-8.232940357013172,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:25:00,7415.2,7426.0,7414.6,7424.2,632,146784,IC2606,7242.6,7253.0,7242.0,7252.2,154,64456,IC2609,IC,IC2606,IC2609,-172.0,-9.29245049823698,-154.0,-8.319984748421481,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:30:00,7426.0,7428.2,7412.2,7427.2,1139,146830,IC2606,7241.4,7252.2,7239.2,7251.8,287,64454,IC2609,IC,IC2606,IC2609,-175.39999999999964,-9.47231086449094,-157.39999999999964,-8.500237913745003,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:35:00,7428.0,7430.2,7410.0,7424.0,1430,147262,IC2606,7251.8,7256.8,7236.2,7251.0,345,64564,IC2609,IC,IC2606,IC2609,-173.0,-9.346728164077302,-155.0,-8.374236216369836,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:40:00,7428.4,7440.0,7413.0,7417.6,1367,147716,IC2606,7249.0,7265.0,7239.0,7244.6,379,64577,IC2609,IC,IC2606,IC2609,-173.0,-9.354792640491517,-155.0,-8.38146161431321,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:45:00,7423.4,7428.0,7415.8,7418.8,1249,148200,IC2606,7248.6,7253.2,7242.8,7242.8,200,64603,IC2609,IC,IC2606,IC2609,-176.0,-9.515475089422356,-158.0,-8.542301500731435,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:50:00,7418.8,7432.0,7415.4,7430.2,1234,148546,IC2606,7242.8,7256.4,7241.0,7256.4,256,64644,IC2609,IC,IC2606,IC2609,-173.80000000000018,-9.382114749399623,-155.80000000000018,-8.410434280532,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:55:00,7431.2,7442.8,7428.2,7434.6,2015,148701,IC2606,7256.4,7266.2,7252.2,7260.2,338,64749,IC2609,IC,IC2606,IC2609,-174.40000000000055,-9.408932336863927,-156.40000000000055,-8.437826935123388,18.0,55,146,2026-06-19,2026-09-18
