datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-26 11:00:00,4445.6,4445.6,4436.0,4442.4,1261,133410,IF2606,4357.4,4358.0,4350.2,4354.4,211,64007,IF2609,IF,IF2606,IF2609,-88.0,-7.945413131798869,-43.0,-3.882417780310811,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:05:00,4441.6,4444.8,4439.8,4441.6,312,133361,IF2606,4354.4,4357.8,4352.0,4353.6,72,63979,IF2609,IF,IF2606,IF2609,-88.0,-7.946844222060358,-43.0,-3.8831170630522207,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:10:00,4441.6,4442.2,4436.4,4438.0,549,133294,IF2606,4353.6,4354.2,4348.8,4350.6,113,63951,IF2609,IF,IF2606,IF2609,-87.39999999999964,-7.899063532231591,-42.399999999999636,-3.8320399744464306,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:15:00,4438.0,4444.4,4438.0,4442.8,600,133217,IF2606,4350.6,4356.2,4350.4,4355.0,81,63915,IF2609,IF,IF2606,IF2609,-87.80000000000018,-7.926641648618796,-42.80000000000018,-3.8640121020601956,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:20:00,4442.8,4443.6,4435.8,4438.0,636,133068,IF2606,4355.0,4355.6,4349.0,4349.8,138,63877,IF2609,IF,IF2606,IF2609,-88.19999999999982,-7.971366173258901,-43.19999999999982,-3.9043426154737384,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:25:00,4437.6,4443.2,4436.2,4442.6,550,132908,IF2606,4349.6,4355.8,4349.0,4353.4,146,63833,IF2609,IF,IF2606,IF2609,-89.20000000000073,-8.053397104853524,-44.20000000000073,-3.990584664064223,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 11:30:00,4442.6,4442.6,4437.2,4439.0,476,132899,IF2606,4353.4,4353.8,4349.4,4352.8,114,63809,IF2609,IF,IF2606,IF2609,-86.19999999999982,-7.78885453361685,-41.19999999999982,-3.7227471784804353,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:05:00,4438.2,4439.2,4431.4,4433.6,1169,132807,IF2606,4351.2,4352.8,4343.4,4345.8,375,63630,IF2609,IF,IF2606,IF2609,-87.80000000000018,-7.943089930639567,-42.80000000000018,-3.8720301712001617,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:10:00,4433.6,4433.8,4419.2,4420.4,1787,132809,IF2606,4344.8,4345.6,4331.0,4331.8,300,63574,IF2609,IF,IF2606,IF2609,-88.59999999999945,-8.03939974603258,-43.599999999999454,-3.956183170733841,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:15:00,4420.0,4423.6,4414.0,4415.4,1275,132944,IF2606,4331.8,4336.6,4325.6,4326.4,310,63496,IF2609,IF,IF2606,IF2609,-89.0,-8.084839923404944,-44.0,-3.9969995126945794,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:20:00,4415.6,4419.0,4412.0,4414.2,1375,132826,IF2606,4326.4,4331.0,4324.0,4326.0,130,63497,IF2609,IF,IF2606,IF2609,-88.19999999999982,-8.014345312156903,-43.19999999999982,-3.925393622280924,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:25:00,4414.4,4414.4,4402.0,4407.0,1997,132719,IF2606,4326.0,4326.0,4315.0,4319.0,369,63412,IF2609,IF,IF2606,IF2609,-88.0,-8.009236055526047,-43.0,-3.913603981677501,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:30:00,4407.0,4407.6,4399.0,4405.4,1353,133008,IF2606,4319.0,4319.6,4311.8,4317.0,231,63410,IF2609,IF,IF2606,IF2609,-88.39999999999964,-8.048563775625983,-43.399999999999636,-3.95144420658559,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:35:00,4407.4,4410.0,4403.0,4407.0,1006,133201,IF2606,4319.4,4321.6,4314.4,4318.4,207,63418,IF2609,IF,IF2606,IF2609,-88.60000000000036,-8.063844483177396,-43.600000000000364,-3.968212409328848,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:40:00,4407.0,4412.2,4405.0,4408.0,761,133284,IF2606,4318.4,4323.8,4316.8,4319.8,156,63430,IF2609,IF,IF2606,IF2609,-88.19999999999982,-8.02561775792264,-43.19999999999982,-3.930914820206999,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:45:00,4408.0,4415.4,4408.0,4409.2,905,133490,IF2606,4319.6,4327.4,4319.4,4321.6,107,63460,IF2609,IF,IF2606,IF2609,-87.59999999999945,-7.968852339713216,-42.599999999999454,-3.8752638090385934,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:50:00,4410.2,4410.4,4403.6,4406.6,966,133582,IF2606,4321.2,4323.0,4315.8,4319.0,2,63432,IF2609,IF,IF2606,IF2609,-87.60000000000036,-7.973554154283093,-42.600000000000364,-3.877550307904808,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 13:55:00,4406.6,4408.0,4403.8,4404.8,561,133754,IF2606,4319.0,4320.8,4317.0,4317.6,134,63382,IF2609,IF,IF2606,IF2609,-87.19999999999982,-7.940388706825304,-42.19999999999982,-3.842711048486549,45.0,55,146,2026-06-19,2026-09-18
2026-03-26 14:00:00,4404.8,4407.2,4395.0,4397.0,1181,133911,IF2606,4317.6,4320.4,4308.4,4310.2,268,63375,IF2609,IF,IF2606,IF2609,-86.80000000000018,-7.917986039432496,-41.80000000000018,-3.8130393600032155,45.0,55,146,2026-06-19,2026-09-18
